no_data,no_pasien,sig_mean,sig_var,sig_sd,sig_kurt,sig_skew,sig_centroid,sig_specent,psd_mean,psd_var,psd_sd,psd_kurt,psd_skew,rat_delta,rat_theta,rat_alpha,rat_beta,kelas
3364,13,-2.04E-07,5.40E-10,2.32E-05,-0.726779383,0.080686888,7.026460112,0.631715099,-126.5267029,131.7472904,11.47812225,0.54199087,0.681378132,0.56885164,0.216294002,0.095032362,0.119821996,1
3365,13,4.28E-07,6.40E-10,2.53E-05,-0.068846432,-0.532029614,6.037068472,0.567910804,-126.3071965,120.516317,10.97799239,0.605883625,0.686269403,0.638317303,0.15274952,0.087896477,0.1210367,1
3366,13,4.52E-09,5.61E-10,2.37E-05,1.847810638,-1.111066157,5.553242553,0.584843251,-126.6733001,111.0053431,10.53590732,0.564427351,0.73532789,0.628574091,0.153806862,0.100556446,0.117062602,1
3367,13,-6.28E-08,5.03E-10,2.24E-05,0.390943199,-0.64715595,5.712870828,0.603863422,-125.9940587,109.9182596,10.48419094,0.723373405,0.629799918,0.58698404,0.164289847,0.098038814,0.150687298,1
3368,13,-1.54E-07,4.28E-10,2.07E-05,2.013351496,0.629793173,7.715015622,0.598872664,-125.2002275,143.3723723,11.97382029,0.170035647,0.866976003,0.61874145,0.136396145,0.126414115,0.11844829,1
3369,13,3.61E-07,4.41E-10,2.10E-05,0.967166389,-0.544364588,7.002498815,0.701276487,-125.1083811,162.3791107,12.74280623,0.051404287,0.48288095,0.502295068,0.218341993,0.16102378,0.118339159,1
3370,13,-2.80E-07,4.20E-10,2.05E-05,0.43216991,-0.070457836,7.287079747,0.65827707,-126.0270895,138.6512632,11.7750271,0.020963664,0.727987336,0.553454312,0.190823468,0.133748282,0.121973938,1
3371,13,7.69E-07,4.48E-10,2.12E-05,-0.081813601,0.10888105,7.017837128,0.661725579,-123.8507628,115.8778379,10.76465689,0.422306566,0.879764091,0.509364778,0.196214183,0.119783873,0.174637166,1
3372,13,-1.43E-06,3.18E-10,1.78E-05,0.063888906,-0.154246126,6.485193606,0.642423994,-125.7490329,137.5296307,11.72730279,0.154750923,0.584942396,0.561721331,0.202587816,0.110305212,0.125385641,1
3373,13,6.50E-07,2.91E-10,1.71E-05,-0.426123637,-0.299443862,6.607470835,0.670117472,-126.9282647,143.9817661,11.99924023,-0.028645725,0.58733616,0.509408025,0.240209952,0.109986395,0.140395628,1
3374,13,-4.29E-07,5.63E-10,2.37E-05,-0.538179748,-0.07752828,7.78270639,0.672012679,-127.2040753,151.3395286,12.30201319,0.564215328,0.753520462,0.519494,0.2651325,0.107229729,0.10814377,1
3375,13,3.23E-07,5.71E-10,2.39E-05,-0.457625601,-0.148889002,7.360537967,0.642825789,-125.6790809,153.7746166,12.40058937,-0.110657744,0.645027925,0.551322476,0.250391632,0.089595221,0.108690671,1
3376,13,-1.14E-07,4.83E-10,2.20E-05,-0.317112169,-0.384903119,5.958212907,0.596752201,-126.4919482,142.1107057,11.92101949,0.386745774,0.764775764,0.603100239,0.208820626,0.075606377,0.112472758,1
3377,13,-9.44E-08,1.09E-09,3.30E-05,1.162684403,-0.548796241,6.937802588,0.627533896,-124.1650296,181.2550128,13.46309819,0.062687593,0.784000462,0.579967979,0.256884778,0.081844345,0.081302898,1
3378,13,1.88E-07,3.88E-10,1.97E-05,-0.659123417,-0.334877821,8.046611913,0.683255277,-126.0811116,133.2615986,11.54389876,0.214889638,0.657511824,0.505647572,0.233741279,0.127526179,0.13308497,1
3379,13,-4.75E-07,4.85E-10,2.20E-05,-0.615871546,-0.288624371,7.075680013,0.691438638,-125.8463545,133.1834877,11.54051506,0.089705238,0.883120163,0.488358761,0.26643101,0.121530108,0.123680121,1
3380,13,4.14E-07,5.10E-10,2.26E-05,-0.716241792,-0.03137709,5.748433244,0.629707588,-125.495085,143.2058912,11.96686639,-0.31918252,0.518206322,0.572845571,0.202402184,0.100161089,0.124591156,1
3381,13,-6.58E-08,4.47E-10,2.11E-05,0.666263321,0.073964786,7.545767186,0.697974783,-123.8538327,153.3365546,12.38291382,-0.194223525,0.385833914,0.466159288,0.263597864,0.125389145,0.144853703,1
3382,13,-1.69E-07,3.77E-10,1.94E-05,-0.431297523,0.187755353,6.413186121,0.66518692,-126.5728882,155.5767454,12.47304074,0.050228288,0.53445421,0.505225561,0.270998686,0.094820235,0.128955518,1
3383,13,8.73E-07,3.89E-10,1.97E-05,-0.578622952,-0.034960067,7.262891066,0.687596339,-127.3806089,165.0555595,12.84739505,-0.208740882,0.496156033,0.522608516,0.217076824,0.147706388,0.112608272,1
3384,13,-1.35E-06,5.85E-10,2.42E-05,2.531935549,-0.612368521,6.75827254,0.688817986,-124.3559488,158.6566187,12.5958969,-0.028857771,0.734076798,0.494934088,0.293745208,0.113484002,0.097836702,1
3385,13,1.65E-06,8.89E-10,2.98E-05,0.224608317,-0.187370232,6.799615584,0.697214133,-121.5747486,141.7145129,11.90439049,-0.439336463,0.627413595,0.497179576,0.242790738,0.140179616,0.11985007,1
3386,13,1.43E-07,1.07E-09,3.28E-05,-0.201736074,-0.1968949,7.019466046,0.676346252,-121.2307064,142.9818752,11.95750288,0.001595086,0.742429768,0.517762987,0.228910268,0.124410817,0.128915928,1
3387,13,-3.20E-07,1.20E-09,3.46E-05,0.738669275,0.453787399,7.350337248,0.651965531,-121.5169134,137.0064861,11.70497698,-0.018936121,0.458912323,0.563399897,0.180976573,0.135863275,0.119760255,1
3388,13,1.08E-06,1.47E-09,3.83E-05,-0.083401893,0.516229736,7.114037002,0.651296825,-119.9474212,131.782656,11.47966271,0.562252688,0.591073342,0.557134681,0.187586158,0.127936282,0.127342879,1
3389,13,-3.18E-06,1.85E-09,4.30E-05,-0.571793284,0.124007128,7.628255273,0.656026098,-120.5077296,167.9765296,12.96057598,0.397272578,0.416594319,0.563435569,0.175155968,0.146151424,0.115257039,1
3390,13,2.57E-06,2.54E-09,5.04E-05,1.084402264,0.720144102,5.575117954,0.634313069,-119.8947009,175.8496664,13.26083204,-0.212082041,0.286070792,0.586085099,0.183470322,0.120592573,0.109852007,1
3391,13,-1.06E-06,3.68E-09,6.06E-05,0.156140786,0.408454663,6.19481462,0.598808586,-119.7618454,196.4687344,14.01673052,-0.143228421,0.648518342,0.634243668,0.151671246,0.120761057,0.093324029,1
3392,13,2.53E-07,1.82E-09,4.27E-05,-0.471748074,-0.016521393,6.572122106,0.648905212,-116.7720798,94.49165621,9.72068188,0.632491142,0.778293321,0.531639376,0.154815284,0.139609354,0.173935986,1
3393,13,-8.92E-07,1.99E-09,4.46E-05,0.576166989,0.558489775,6.975120009,0.703720377,-117.4358198,116.2602852,10.78240628,-0.130258589,0.524094533,0.494989586,0.20868669,0.169031324,0.1272924,1
3394,13,2.35E-06,2.55E-09,5.05E-05,0.326810849,0.276101118,6.309338949,0.663342884,-118.3983905,154.347071,12.42364967,-0.084243501,0.806512571,0.557327873,0.217830874,0.126735512,0.098105741,1
3395,13,1.88E-07,2.41E-09,4.91E-05,0.210884571,-0.292206088,7.181146242,0.652164293,-119.7414404,155.4849165,12.4693591,0.090948755,0.784746883,0.561401625,0.203561525,0.121368948,0.113667903,1
3396,13,-1.77E-06,2.08E-09,4.56E-05,0.159656529,0.109628242,5.947531801,0.603281593,-119.014258,130.7729348,11.43559945,0.201146071,0.861087386,0.604853617,0.179629232,0.095153416,0.120363734,1
3397,13,1.34E-06,1.58E-09,3.98E-05,0.948388763,0.111300684,6.580063591,0.621345588,-118.1203748,112.9465845,10.62763306,0.613410357,0.9334529,0.590048787,0.169558835,0.115406028,0.124986349,1
3398,13,-1.88E-06,3.61E-10,1.90E-05,0.805280651,0.488419803,7.58684844,0.691974324,-125.7687799,132.5735747,11.51405987,0.141106885,0.762467455,0.497988706,0.18307044,0.170036673,0.148904181,1
3399,13,4.45E-07,4.81E-10,2.19E-05,0.216727043,-0.602390611,7.620412083,0.6509807,-125.4852994,114.8867504,10.7185237,0.578026779,0.753378703,0.52860826,0.193355327,0.114149578,0.163886836,1
3400,13,1.77E-07,4.66E-10,2.16E-05,0.148780315,-0.357626599,7.281195963,0.629685144,-127.1430457,154.6042209,12.43399457,0.72845389,0.598019855,0.577383064,0.182705796,0.112023041,0.1278881,1
3401,13,-1.30E-07,5.51E-10,2.35E-05,-0.625511779,0.079255183,6.26125366,0.705435439,-125.2549854,121.3923724,11.01782067,0.178471557,0.840544243,0.474985712,0.269086736,0.135757723,0.120169828,1
3402,13,-8.26E-07,6.86E-10,2.62E-05,-0.232188088,-0.254990868,6.305866998,0.6253695,-125.3102964,148.6481432,12.19213448,0.348972776,0.722656833,0.599149424,0.203119829,0.104698999,0.093031748,1
3403,13,3.66E-07,4.37E-10,2.09E-05,-0.467564542,-0.241298425,6.332404175,0.629780482,-126.158144,137.7864724,11.73824827,0.241685138,0.699801426,0.568813438,0.200353768,0.099826331,0.131006462,1
3404,13,4.72E-07,5.35E-10,2.31E-05,1.038535202,-0.813123754,5.824252819,0.596914796,-125.9510415,148.6203004,12.19099259,0.582214132,0.93174502,0.613316249,0.170127796,0.097021254,0.119534701,1
3405,13,-6.08E-07,6.20E-10,2.49E-05,-0.687894145,-0.094720161,6.062831148,0.612050968,-125.8292502,135.6153211,11.64539914,1.0594038,0.897006824,0.58423399,0.158713602,0.109625323,0.147427085,1
3406,13,8.41E-07,1.02E-09,3.20E-05,1.761930947,-0.043175197,5.092506532,0.578571521,-125.5215013,172.099841,13.1186829,0.418764723,0.727356732,0.647720012,0.194913483,0.079991491,0.077375015,1
3407,13,7.86E-08,5.46E-10,2.34E-05,-0.172173916,-0.205541801,6.370713517,0.651033552,-126.644968,139.693557,11.81920289,0.509817931,0.788547592,0.554868385,0.205133725,0.116746398,0.123251492,1
3408,13,-3.45E-07,4.27E-10,2.07E-05,-0.57517922,-0.104720393,7.291887942,0.683336752,-125.633919,135.5118518,11.6409558,0.124860903,0.70073947,0.486433275,0.279998798,0.107965404,0.125602523,1
3409,14,-6.91E-07,6.56E-10,2.56E-05,0.856621508,-0.51857619,7.044153379,0.703409699,-119.5612149,115.9174219,10.76649534,-0.389613955,0.317799649,0.472590748,0.180310267,0.184796437,0.162302547,1
3410,14,-5.56E-08,1.32E-10,1.15E-05,-0.520100585,0.325307347,11.20929144,0.740836281,-124.0781855,84.26190289,9.179428244,0.202763691,0.42322511,0.307169847,0.311324495,0.16990233,0.211603328,1
3411,14,1.47E-07,9.49E-10,3.08E-05,-0.153164465,-0.054138189,7.162188148,0.751029569,-118.1199472,121.639815,11.02904416,-0.542893854,0.565302213,0.364779516,0.30540242,0.18336288,0.146455184,1
3412,14,-3.72E-07,5.87E-10,2.42E-05,-1.192067789,0.340120152,11.22270184,0.667025157,-120.8570931,80.10831958,8.950325111,1.798978673,0.62986158,0.121311855,0.490359902,0.19592284,0.192405403,1
3413,14,6.73E-07,1.07E-09,3.27E-05,-0.287580561,0.83699875,7.853699739,0.557667751,-123.0349931,126.3008745,11.23836618,1.028923601,0.912324609,0.642828259,0.142067803,0.08655771,0.128546229,1
3414,14,2.89E-06,1.63E-09,4.03E-05,-0.513975316,0.072786251,4.99497269,0.519541518,-124.9168787,147.4113124,12.14130604,0.726477533,1.094096167,0.703972976,0.148324724,0.072391852,0.075310448,1
3415,14,3.66E-07,6.53E-10,2.56E-05,-0.186040824,-0.205769927,7.666110745,0.755272426,-119.5117539,128.8022716,11.34910884,-0.711090857,0.231576053,0.373683366,0.263555412,0.210019698,0.152741524,1
3416,14,-3.50E-07,6.38E-10,2.53E-05,0.028758784,0.575421287,9.91378583,0.698009902,-120.3396253,107.1067339,10.34923832,0.378448511,0.730630186,0.414300028,0.319102898,0.106153123,0.160443951,1
3417,14,9.63E-07,1.74E-09,4.17E-05,-1.017191366,0.582333113,6.989580091,0.596274603,-122.8273826,106.694386,10.32929746,1.90739635,1.092083688,0.598325946,0.180784179,0.085371719,0.135518156,1
3418,14,-1.02E-06,5.77E-10,2.40E-05,-0.089707133,0.439624008,8.47807263,0.540123359,-122.9348772,96.98626165,9.848160318,1.288520382,0.523901253,0.627064849,0.133629504,0.070612287,0.16869336,1
3419,14,1.01E-06,4.58E-10,2.14E-05,0.804253903,0.867165482,8.812234802,0.729150861,-120.7515062,125.5290511,11.20397479,0.269682816,0.078586112,0.423776859,0.241204662,0.173588758,0.16142972,1
3420,14,-1.43E-07,3.25E-10,1.80E-05,1.960040123,0.478739102,15.54644915,0.769003398,-124.1964373,97.32155996,9.865169028,0.481698401,0.489328377,0.259689889,0.269441594,0.307268442,0.163600075,1
3421,14,-1.61E-06,6.33E-10,2.52E-05,-0.199756653,-0.220301332,8.686556333,0.701689505,-116.7813401,74.68778971,8.64220977,-0.125060255,0.341761343,0.425438873,0.174770179,0.174041617,0.225749332,1
3422,14,2.14E-08,6.02E-10,2.45E-05,-0.859715018,-0.065561446,10.00211372,0.678787309,-120.1749718,93.11061626,9.649384242,0.587903276,0.831439191,0.462075649,0.215903373,0.118994317,0.203026661,1
3423,14,1.37E-07,4.56E-10,2.13E-05,0.071696895,-0.316018311,8.071728772,0.615983974,-122.5757979,103.9869054,10.19739699,0.605850762,0.836328564,0.567719176,0.15223002,0.112661168,0.167389636,1
3424,14,-1.49E-07,3.53E-10,1.88E-05,0.415820146,-0.08482372,7.959723439,0.598298046,-123.4895195,91.37474452,9.559013784,0.745568614,0.691408128,0.56311586,0.141585832,0.099233997,0.196064312,1
3425,14,-9.48E-08,2.39E-10,1.55E-05,-0.834972813,-0.096693866,8.832113113,0.610075285,-125.6297187,105.587626,10.27558397,0.269926377,0.507567639,0.557431463,0.175321169,0.088586816,0.178660551,1
3426,14,2.52E-07,2.80E-10,1.67E-05,0.196742867,0.124336804,8.946873395,0.536711932,-126.6715323,113.4640404,10.65195007,1.258395585,0.999359677,0.645116202,0.113677432,0.088149934,0.153056431,1
3427,14,5.95E-08,1.28E-11,3.58E-06,1.909216485,0.672008609,18.22550074,0.642030857,-130.0959668,56.63403579,7.525558836,1.543479551,-0.196382524,0.341789467,0.128514901,0.124543677,0.405151955,1
3428,14,1.46E-06,1.05E-10,1.02E-05,8.222073455,2.385595124,14.84749327,0.617074726,-129.6139387,50.40711189,7.099796609,1.521658251,-0.743657524,0.497361347,0.139121832,0.102642742,0.260874079,1
3429,14,-1.25E-06,5.79E-10,2.41E-05,0.136783408,0.020930585,7.219589128,0.710612274,-120.976412,116.6607984,10.80096285,0.137795829,0.573912129,0.464039432,0.170652942,0.208870042,0.156437585,1
3430,14,4.06E-07,3.18E-10,1.78E-05,-0.612665439,-0.078450886,9.11615093,0.751526201,-122.6802801,87.04678009,9.329886392,-0.090777897,0.537656531,0.30971641,0.297954456,0.193860726,0.198468408,1
3431,14,-2.60E-07,1.08E-09,3.29E-05,-0.656546828,0.252100817,8.329390754,0.691047009,-119.9215728,123.376074,11.10747829,0.598221954,0.899209365,0.443665042,0.336733317,0.10050294,0.119098701,1
3432,14,1.31E-06,8.70E-10,2.95E-05,1.126252697,1.162470031,6.725627521,0.543542995,-123.9424095,97.68867349,9.883758065,0.493067994,0.764276653,0.652604311,0.124643689,0.089100575,0.133651424,1
3433,14,-3.44E-07,8.14E-10,2.85E-05,3.868332173,-1.21533325,6.454573701,0.692124048,-121.0160695,136.7315707,11.69322756,-0.282985015,0.459251579,0.50583449,0.176992477,0.179422002,0.13775103,1
3434,14,-1.38E-07,9.47E-11,9.73E-06,-0.089306735,0.102099186,15.01371923,0.729398296,-123.9404596,96.64357757,9.830746542,-0.635561533,0.001155063,0.270540474,0.16016471,0.316581694,0.252713122,1
3435,14,4.39E-08,1.70E-10,1.30E-05,-0.52308734,0.446985733,9.957390946,0.644885781,-125.9097897,82.42449822,9.078793874,0.600753427,0.64955357,0.503949252,0.146310297,0.13214579,0.217594661,1
3436,14,1.02E-06,5.00E-10,2.24E-05,1.147085917,0.889601018,9.244468831,0.612958953,-121.4240209,104.4154344,10.21838708,0.48613639,0.625527401,0.575501078,0.126770923,0.134606404,0.163121596,1
3437,14,1.06E-06,1.32E-09,3.64E-05,1.738126127,-0.823490084,6.470483607,0.720056531,-116.9955078,126.5668696,11.2501942,-0.30026254,0.373026154,0.457934244,0.177719982,0.220824802,0.143520972,1
3438,14,-3.11E-07,3.83E-10,1.96E-05,-0.336132367,0.618660215,13.0873742,0.689306889,-118.6227462,64.50760525,8.03166267,1.521718717,0.198985922,0.334292551,0.225282456,0.119192159,0.321232834,1
3439,14,-8.74E-07,4.30E-10,2.07E-05,-0.436577616,0.023063356,9.251203575,0.635450284,-121.1362653,78.17617382,8.841729119,0.557409653,0.29645844,0.503934372,0.13606453,0.128988343,0.231012755,1
3440,15,3.53E-08,3.30E-11,5.74E-06,0.267540583,-0.061757659,11.71339794,0.706881888,-127.4635542,89.66383099,9.469098742,-0.198017796,-0.2870127,0.210994448,0.169920466,0.26070801,0.358377077,1
3441,15,1.26E-07,5.28E-11,7.26E-06,-0.088634177,-0.047697161,10.42366975,0.741350386,-127.7510866,89.99733906,9.486692736,-0.181234153,-0.085288183,0.226663793,0.233905451,0.263615103,0.275815653,1
3442,15,-1.89E-08,8.42E-11,9.17E-06,0.235186291,-0.181504681,11.21436994,0.708295615,-126.617471,135.0933662,11.62296718,0.361660781,-0.430348359,0.180044536,0.175575528,0.358717303,0.285662633,1
3443,15,1.78E-08,7.67E-11,8.76E-06,0.239665148,0.136696818,10.96437563,0.690961555,-127.1731419,111.2418708,10.54712618,-0.157211578,-0.211681463,0.167759728,0.156791792,0.366888923,0.308559557,1
3444,15,-8.28E-08,6.89E-11,8.30E-06,-0.03849004,0.205817914,12.92549735,0.697707895,-126.3871758,120.1369151,10.96069866,-0.905004896,-0.069157508,0.157987713,0.181788713,0.32919454,0.331029034,1
3445,15,2.41E-07,5.63E-11,7.50E-06,0.445632346,0.230636261,11.54584084,0.714392228,-126.854645,92.09880405,9.596812182,-0.630532441,-0.196755145,0.213954412,0.164673753,0.312015167,0.309356668,1
3446,15,-1.86E-07,6.86E-11,8.28E-06,0.246515615,0.353171853,12.36172932,0.717905848,-124.7184955,99.93524928,9.99676194,-0.691504454,-0.127766175,0.199999415,0.20615528,0.253219228,0.340626077,1
3447,15,1.70E-07,5.71E-11,7.56E-06,0.076084896,0.193225039,11.95069447,0.721172742,-125.283314,87.01166818,9.328004512,-0.344153794,-0.291635907,0.247048213,0.172480932,0.262847932,0.317622923,1
3448,15,3.58E-08,6.35E-11,7.97E-06,-0.133123261,0.089489432,10.94588564,0.68457171,-124.9217605,99.97789695,9.998894787,-1.003780522,-0.057768225,0.235421288,0.110094212,0.327656162,0.326828337,1
3449,15,8.31E-08,8.13E-11,9.02E-06,-0.215711711,0.113742211,10.01795573,0.72767279,-126.180605,90.75658246,9.526624925,-0.625682177,0.247099612,0.291568963,0.182431764,0.232161509,0.293837764,1
3450,15,-3.74E-07,5.31E-11,7.28E-06,0.245565943,-0.272555344,12.29403856,0.731159796,-128.09508,98.71135446,9.935358799,-0.044201185,-0.253777808,0.2459305,0.196368681,0.256478824,0.301221996,1
3451,15,2.29E-08,3.70E-11,6.08E-06,-0.235376528,-0.097443321,12.43387462,0.704507303,-127.3583787,81.940813,9.052116493,-0.429828164,-0.212121557,0.256330348,0.139535847,0.268045792,0.336088013,1
3452,15,2.83E-07,4.57E-11,6.76E-06,0.914231673,-0.310729002,12.93971157,0.706295757,-126.8853153,90.03827938,9.488850267,-0.611067221,-0.14208144,0.23015253,0.144477415,0.301661356,0.323708699,1
3453,15,-1.08E-07,2.86E-11,5.35E-06,0.004148976,-0.18989887,11.06791927,0.668573107,-127.9268067,83.40850023,9.132825424,-0.353264602,-0.385014189,0.239556762,0.114659793,0.226165525,0.419617921,1
3454,15,-1.70E-07,4.11E-11,6.41E-06,0.494289885,0.274631415,12.09316871,0.679055439,-126.6462317,77.25743281,8.789620743,-0.506798008,-0.090829557,0.22597483,0.106475848,0.339840194,0.327709127,1
3455,15,9.24E-08,3.68E-11,6.06E-06,-0.345248145,0.12055238,11.9115239,0.688349031,-127.0776332,100.8343658,10.04163163,0.508459753,-0.636204741,0.190064778,0.139341844,0.316119446,0.354473932,1
3456,15,-8.35E-08,7.15E-11,8.45E-06,0.111404826,-0.155309249,11.64788645,0.71338527,-124.7672711,71.9915622,8.484784158,-0.665896747,0.065768748,0.211781631,0.165527703,0.30686261,0.315828056,1
3457,15,1.13E-07,5.82E-11,7.63E-06,-0.190623226,0.087950071,13.00276732,0.694817456,-125.8617791,77.65199919,8.812037176,-0.837688394,0.07526345,0.245367742,0.121944422,0.303504676,0.32918316,1
3458,15,-1.23E-07,6.09E-11,7.80E-06,1.020778573,-0.504039928,11.01854675,0.695448563,-126.5082717,96.26490976,9.811468277,0.225193637,-0.560667826,0.217321672,0.141816808,0.276252949,0.364608571,1
3459,15,2.01E-07,7.60E-11,8.72E-06,0.383900395,-0.149955268,12.75387488,0.678853492,-124.6440648,83.83831553,9.15632653,-0.737076464,-0.077265401,0.201336453,0.119259448,0.32126926,0.358134839,1
3460,15,-9.66E-08,7.52E-11,8.67E-06,0.070357237,0.210393988,13.24561066,0.666317326,-122.4479577,68.60381762,8.282742156,-0.066083253,-0.455617731,0.197842638,0.120159641,0.25523242,0.4267653,1
3461,15,-3.15E-09,4.47E-11,6.68E-06,-0.062982781,0.104327893,12.46806055,0.684745285,-125.5079474,66.72768854,8.168701766,-0.283948524,-0.33013523,0.268048936,0.129742573,0.216703494,0.385504997,1
3462,15,-6.45E-08,6.87E-11,8.29E-06,0.501422133,-0.245763465,11.92676408,0.699171786,-123.4012881,74.35420586,8.622888487,-0.633027244,-0.069797988,0.220933402,0.144583663,0.278662103,0.355820832,1
3463,15,-2.16E-07,5.50E-11,7.42E-06,0.256941945,0.110655809,12.27294568,0.726753695,-126.5142828,112.7376655,10.61779947,-0.548909282,-0.383843095,0.235605306,0.183350747,0.277996522,0.303047424,1
3464,15,5.98E-07,4.23E-11,6.51E-06,-0.033104129,0.121833678,9.769326342,0.719150675,-128.2181961,76.33667352,8.7370861,-0.342338244,0.017265422,0.32800922,0.177930467,0.203763013,0.290297301,1
3465,15,4.22E-07,6.93E-11,8.33E-06,1.035533411,0.35201708,9.960358219,0.711574527,-125.4532193,111.0592201,10.53846384,-0.34516681,-0.03904235,0.272995361,0.129808513,0.34262945,0.254566676,1
3466,15,2.53E-07,1.02E-10,1.01E-05,0.122405958,0.159412422,11.23142603,0.68853606,-124.4169308,116.5060612,10.79379735,-0.251437293,-0.161116909,0.199891151,0.130849278,0.39919258,0.270066991,1
3467,15,-6.44E-08,7.62E-11,8.73E-06,0.011636885,0.011998679,10.6429561,0.737702645,-126.2845876,113.7611434,10.6658869,-0.039586628,-0.222929196,0.215465322,0.207225362,0.329295466,0.24801385,1
3468,15,-3.18E-07,9.18E-11,9.58E-06,0.055718962,0.083384485,10.06462712,0.735905963,-125.2978179,121.2784557,11.0126498,-0.898249503,-0.064960422,0.216410442,0.199398032,0.349831511,0.234360016,1
3469,15,1.74E-07,7.80E-11,8.83E-06,0.738849495,-0.126209633,11.50473034,0.730296456,-125.2627499,139.5296149,11.81226544,-0.841885415,-0.227038114,0.24573147,0.178991503,0.292544977,0.28273205,1
3470,15,1.23E-07,4.42E-11,6.65E-06,0.057666937,0.082001806,10.82792525,0.72063152,-127.2032612,108.3289547,10.40811965,-0.974689041,-0.047225828,0.269228114,0.187251331,0.217911635,0.32560892,1
3471,15,2.68E-08,3.92E-11,6.26E-06,0.218488738,-0.234963553,14.11847056,0.697563222,-126.0837149,72.88840684,8.537470752,2.741144166,-0.884994516,0.219726979,0.15502207,0.246183824,0.379067127,1
3472,15,2.67E-07,5.27E-11,7.26E-06,0.05890021,-0.062699393,12.34210798,0.699231671,-125.78358,81.14180862,9.007874812,-0.681393017,-0.24171694,0.20723671,0.171313508,0.236372064,0.385077718,1
3473,15,2.75E-07,8.57E-11,9.26E-06,3.738498478,1.418514643,11.09672345,0.724664164,-124.9887018,84.98653256,9.218814054,-0.498244993,-0.303870623,0.268692054,0.243845562,0.178196939,0.309265445,1
3474,15,-8.13E-07,5.09E-11,7.14E-06,0.423576285,0.118195179,12.0559013,0.711158798,-125.5877561,83.79232289,9.153814663,-0.383952081,-0.266014032,0.212363349,0.207075411,0.215506652,0.365054588,1
3475,15,3.74E-07,1.20E-10,1.10E-05,4.062964879,0.976060694,7.419413758,0.691861776,-125.4655557,86.38314634,9.294253404,1.794742009,-0.744485239,0.408644147,0.139666147,0.194550079,0.257139628,1
3476,15,-1.66E-08,7.50E-11,8.66E-06,2.628115215,0.641735643,13.14915509,0.716974509,-125.1155676,78.66579742,8.869374128,-0.635559196,-0.210684921,0.27844076,0.192945262,0.197703952,0.330910026,1
3477,15,6.45E-08,4.66E-11,6.82E-06,0.39757329,0.071561593,12.72903642,0.679247196,-125.0718656,68.45354986,8.273666047,-0.838266682,-0.21136321,0.208865154,0.135388482,0.243109765,0.412636598,1
3478,15,1.69E-07,5.28E-11,7.26E-06,-0.24298083,0.158142086,12.81911203,0.688306316,-124.3221827,76.71621898,8.758779537,0.295347807,-0.498204277,0.257506732,0.139204574,0.214754659,0.388534035,1
3479,15,-8.29E-08,7.38E-11,8.59E-06,0.308892274,0.384726306,11.9797005,0.700498936,-123.9019266,83.6587887,9.146517845,-0.315614455,-0.228334743,0.27566322,0.183107355,0.175009527,0.366219897,1
3480,15,6.26E-07,1.08E-10,1.04E-05,1.521646356,0.752609468,11.42939708,0.699273025,-122.1287855,80.29890133,8.960965424,-0.027151862,-0.199723062,0.319220611,0.167666286,0.175612814,0.337500288,1
3481,15,-6.50E-07,8.60E-11,9.27E-06,1.546143355,0.648083215,12.87921209,0.685475082,-124.1948235,66.97682432,8.183936969,-0.388271329,-0.283988826,0.335578552,0.156759701,0.160188779,0.347472968,1
3482,15,4.37E-08,8.71E-11,9.33E-06,1.615128457,0.508148675,11.91412561,0.682214745,-124.3404321,76.58617551,8.751352782,-0.182252442,-0.307411872,0.364661378,0.122086489,0.198769901,0.314482233,1
3483,15,-3.62E-07,7.20E-11,8.48E-06,0.15886787,0.355348232,12.09007624,0.68270326,-123.649438,82.71474201,9.094764539,-0.357735691,-0.561271202,0.282910758,0.123883284,0.215033261,0.378172698,1
3484,15,1.20E-07,6.66E-11,8.16E-06,0.15286869,-0.048294899,13.18561555,0.690254116,-124.0376392,80.10421238,8.950095663,0.569604703,-0.548428293,0.265569134,0.122461371,0.252744134,0.359225361,1
3485,15,2.09E-07,8.22E-11,9.07E-06,1.942236649,0.630244742,9.332218644,0.671839335,-124.593238,65.41774656,8.088123798,0.362455386,-0.709145224,0.351544453,0.103649249,0.212112156,0.332694142,1
3486,15,-5.76E-09,1.46E-10,1.21E-05,1.191029724,0.741506062,11.69148589,0.696387613,-124.1109281,105.4687377,10.26979735,-0.652979859,0.002948334,0.364741976,0.117412823,0.248595242,0.26924996,1
3487,15,-7.92E-08,8.30E-11,9.11E-06,-0.102677011,-0.1009071,13.99908977,0.711500025,-123.3649941,78.23076304,8.844815603,-0.48959584,-0.207478339,0.239521259,0.172094134,0.237003086,0.35138152,1
3488,15,-5.90E-08,9.48E-11,9.74E-06,0.005002062,0.153851977,11.78516612,0.685446673,-122.6172747,86.86923947,9.320366917,-0.24111451,-0.567942102,0.208908519,0.150450726,0.230239706,0.410401049,1
3489,15,8.09E-07,1.05E-10,1.02E-05,3.538955804,1.081042163,11.92347887,0.698605049,-122.5689143,52.79051338,7.265708044,-0.326795188,-0.193203823,0.281771951,0.182404499,0.169954204,0.365869346,1
3490,15,-5.95E-07,1.36E-10,1.17E-05,1.27156161,0.309330466,11.90421585,0.661852222,-121.7340302,78.9044774,8.882819226,-0.073781377,-0.092802382,0.348272656,0.096715849,0.20393709,0.351074406,1
